,AIS_ID,admission_points,admissions_points_ext,education_achieved,sex,nationality,admission_from,study_programme,age,graduation_year,VŠP_štúdium,FYZ_B,OOP_B,PAM_B,PRPR_B,ZPRPR2_B,TZIV_B,ADM_B,AJ_B,MA_B,MIP_B,PPI_B,attd_FYZ_B,attd_OOP_B,attd_PRPR_B,attd_ZPRPR2_B,attd_TZIV_B,attd_ADM_B,attd_AJ_B,attd_MA_B,attd_MIP_B,attd_PPI_B,end_type,school_general_rating,school_math_rating,school_foreign_lang_rating,school_university_admissions_rating,school_finance_sources_rating,school_pedagogical_team
837,74198,90.9,False,5,0,1,2,0,25,2014.0,2.33,2.182531657803807,2.0912658289019035,1.7043670855490483,2.7043670855490483,0.0,0.0,1.2956329144509517,1.8868987433528555,1.5,1.2043670855490483,1.5912658289019035,10,10,16,0,0,1,11,0,11,11,1,7.93,6.3,7.86,4.62,6.89,2.85
838,73886,87.6,False,4,0,1,2,0,25,2014.0,2.8,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.5,4.0,4.0,4.0,0,0,11,0,0,12,11,0,10,12,0,5.59,7.96,5.12,8.57,4.95,3.75
839,73963,83.6,False,4,0,1,2,0,25,2014.0,1.76,1.0,1.5,1.0,3.0,0.0,0.0,1.5,1.0,3.0,1.5,1.5,12,12,11,0,0,11,11,0,10,12,1,5.59,7.96,5.12,8.57,4.95,3.75
840,79642,56.3,False,4,0,1,2,0,25,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,5.59,7.96,5.12,8.57,4.95,3.75
841,79646,66.5,False,4,0,1,2,0,24,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,5.59,7.96,5.12,8.57,4.95,3.75
842,73967,71.00032159931507,True,5,0,1,2,0,25,2014.0,1.46,3.0,2.3536193171566993,1.7927613656866015,0.7319034142165035,1.060857951470098,1.7680965857834965,2.3536193171566993,2.0,2.5,1.5,2.1463806828433007,12,8,3,7,1,3,12,0,10,11,1,5.59,7.96,5.12,8.57,4.95,3.75
843,73887,44.5,False,5,0,1,2,0,24,2014.0,2.35,3.0,2.5,3.0,1.5,0.0,2.0,2.5,1.5,3.0,1.5,2.5,20,7,24,0,9,11,11,0,19,11,1,5.2,3.58,4.39,7.65,7.5,3.31
844,92029,64.5,False,5,0,1,2,0,22,2017.0,2.73,4.0,4.0,4.0,4.0,0.0,4.0,3.0,1.0,3.0,4.0,4.0,0,0,9,0,0,11,12,13,2,12,0,5.2,3.58,4.39,7.65,7.5,3.31
845,73894,30.3,False,5,0,1,2,6,25,2014.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0,0,1,0,0,1,1,0,2,0,0,4.96,3.77,6.49,5.26,7.45,2.66
846,73928,83.6,False,5,0,1,2,0,25,2014.0,2.26,2.5,1.5,2.0,1.5,0.0,2.0,1.0,1.5,2.5,1.0,1.0,22,24,22,0,3,20,12,0,19,23,0,4.96,3.77,6.49,5.26,7.45,2.66
847,74144,56.9,False,5,0,1,2,0,26,2014.0,2.55,3.0,2.5,2.0,3.0,0.0,0.0,2.0,1.5,2.5,1.5,2.5,25,12,12,0,0,12,12,0,11,12,0,4.96,3.77,6.49,5.26,7.45,2.66
848,85961,74.6,False,5,0,1,4,0,26,2013.0,2.63,3.0,4.0,2.5,4.0,0.0,3.0,2.5,1.5,3.0,1.0,2.0,11,20,17,0,11,0,13,0,9,22,0,4.96,3.77,6.49,5.26,7.45,2.66
849,73895,87.6,False,5,1,1,2,0,25,2014.0,1.71,0.0,1.5,1.5,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.5,0,11,12,0,0,24,12,0,9,12,1,5.77,4.45,6.93,6.74,7.72,1.07
850,74193,90.9,False,5,0,1,2,0,25,2014.0,1.65,1.0,1.5,2.0,3.0,0.0,0.0,1.0,1.0,1.5,1.5,1.0,12,12,12,0,0,4,13,0,10,12,1,5.77,4.45,6.93,6.74,7.72,1.07
851,74345,79.44,False,5,0,1,2,7,24,2014.0,2.53,4.0,3.0,2.5,0.0,2.5,4.0,0.0,2.0,2.5,1.5,2.0,13,12,0,12,8,0,13,0,8,12,0,5.77,4.45,6.93,6.74,7.72,1.07
852,79768,50.8,False,5,0,1,2,0,24,2015.0,2.46,2.5,3.0,1.5,3.0,0.0,2.5,3.0,1.5,3.0,1.5,2.0,0,12,12,0,12,0,13,0,11,12,1,5.77,4.45,6.93,6.74,7.72,1.07
853,79739,72.4315647301889,True,5,0,1,2,0,24,2015.0,2.03,2.948789615332333,2.9615922114992497,1.4871974038330833,2.4615922114992497,0.0,1.5128025961669167,2.012802596166917,1.0128025961669167,2.0,1.9871974038330833,1.4871974038330833,12,11,12,0,11,0,4,0,0,11,1,5.77,4.45,6.93,6.74,7.72,1.07
854,79745,68.7061366375675,True,5,0,1,2,0,24,2015.0,1.59,1.886442407800371,2.386442407800371,1.886442407800371,2.772884815600742,0.0,2.0,2.5,1.5,2.4432212039001855,1.5,1.886442407800371,0,11,12,0,11,0,12,0,9,11,1,5.77,4.45,6.93,6.74,7.72,1.07
855,74194,82.79841050266198,True,5,0,1,2,0,24,2014.0,1.65,3.0,2.0,2.2240465806127574,2.2759534193872426,0.0,0.0,2.0,1.7240465806127572,2.7759534193872426,1.7759534193872428,2.5,11,12,13,0,0,0,10,0,10,10,1,5.77,4.45,6.93,6.74,7.72,1.07
856,74202,89.76421403229695,False,5,0,1,2,0,26,2014.0,2.11,2.924280935486463,2.449520623657642,1.474760311828821,2.5,0.0,0.0,1.5,2.4747603118288213,1.474760311828821,1.0,1.9495206236576421,9,9,18,0,0,0,11,0,11,11,1,5.77,4.45,6.93,6.74,7.72,1.07
857,73904,68.70508220622145,False,5,0,1,2,0,25,2014.0,2.18,2.5,2.9799288022222736,1.5,2.989964401111137,0.0,0.04014239555545274,1.9799288022222736,1.9899644011111368,2.510035598888863,1.0100355988888632,1.9899644011111368,14,12,12,0,0,24,12,0,9,12,1,5.77,4.45,6.93,6.74,7.72,1.07
858,73904,73.27764474900376,False,5,0,1,2,0,25,2014.0,1.71,2.660448840427755,2.67910231914449,1.5,2.839551159572245,0.0,0.0,1.6791023191444896,2.0,2.660448840427755,1.0,2.0,14,12,12,0,0,24,12,0,9,12,1,5.77,4.45,6.93,6.74,7.72,1.07
859,74191,92.1346463593352,False,5,0,1,2,0,26,2014.0,2.33,0.7793051694888706,1.6558610338977742,1.0,0.6234441355910965,1.3765558644089035,1.3765558644089035,2.344138966102226,1.5,1.8441389661022258,1.5,1.5,3,12,3,7,6,0,12,0,8,12,1,5.77,4.45,6.93,6.74,7.72,1.07
860,79748,50.89356686469298,True,5,0,1,2,0,24,2015.0,1.75,1.0046320230046029,1.5046320230046029,1.0046320230046029,1.0092640460092057,0.0,2.0,2.5,1.5,2.0023160115023013,1.5,1.0046320230046029,0,11,12,0,11,0,10,0,9,11,1,5.77,4.45,6.93,6.74,7.72,1.07
861,79747,57.8084546783038,True,5,0,1,2,0,24,2015.0,2.09,1.3469532018962278,1.8469532018962278,1.3469532018962278,1.6939064037924554,0.0,2.0,2.5,1.5,2.173476600948114,1.5,1.3469532018962278,0,11,12,0,11,0,11,0,9,11,1,5.77,4.45,6.93,6.74,7.72,1.07
862,74205,91.41777951995758,False,5,0,1,2,0,25,2014.0,1.65,2.6429106758913328,2.2321830069184996,1.4107276689728332,2.3214553379456664,0.0,0.0,1.4107276689728332,2.3214553379456664,1.4107276689728332,1.0,1.8214553379456664,9,9,17,0,0,0,11,0,12,11,1,5.77,4.45,6.93,6.74,7.72,1.07
863,79780,80.98390676547467,True,5,0,1,2,0,24,2015.0,1.91,1.5275860148212002,1.5,1.5,1.0091953382737333,0.0,1.0091953382737333,2.5,1.5,2.0091953382737335,1.0183906765474666,1.0,0,12,12,0,11,0,13,0,11,12,1,5.77,4.45,6.93,6.74,7.72,1.07
864,73891,97.75617445292903,True,5,0,1,2,0,26,2014.0,1.46,1.205227946378442,1.1368186309189614,1.9315906845405193,1.205227946378442,0.0,0.2736372618379228,1.0,1.9315906845405193,1.2736372618379228,1.0684093154594807,1.0684093154594807,14,12,12,0,1,24,12,0,9,11,1,5.77,4.45,6.93,6.74,7.72,1.07
865,73897,78.16,False,4,0,1,2,1,25,2014.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,6.77,6.46,8.07,6.95,5.59,3.25
866,73907,93.1,False,4,0,1,2,1,25,2014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,6.77,6.46,8.07,6.95,5.59,3.25
867,74058,78.16,False,4,0,1,2,1,25,2014.0,2.75,4.0,4.0,4.0,0.0,2.5,4.0,4.0,1.0,4.0,4.0,4.0,0,0,0,12,2,0,13,0,1,1,0,6.77,6.46,8.07,6.95,5.59,3.25
868,74176,79.76,False,4,0,1,2,1,26,2014.0,2.51,4.0,2.5,2.0,0.0,3.0,4.0,4.0,1.5,4.0,2.5,4.0,13,12,0,12,8,0,13,0,11,11,0,6.77,6.46,8.07,6.95,5.59,3.25
869,74267,67.2,False,4,0,1,2,1,25,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,6.77,6.46,8.07,6.95,5.59,3.25
870,74360,77.52,False,4,0,1,2,1,25,2014.0,2.48,4.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,7,0,0,12,0,0,11,0,4,4,0,6.77,6.46,8.07,6.95,5.59,3.25
871,75406,59.68,False,4,0,1,2,1,25,2014.0,2.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,8,0,0,3,0,0,0,0,6.77,6.46,8.07,6.95,5.59,3.25
872,79526,66.5,False,4,0,1,2,0,24,2015.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0,0,5,0,0,0,3,0,6,8,0,6.77,6.46,8.07,6.95,5.59,3.25
873,79601,77.52,False,4,0,1,2,7,26,2014.0,0.0,3.0,2.5,1.5,0.0,1.5,3.0,3.0,1.5,3.0,2.0,2.0,23,12,0,12,14,0,12,12,8,12,0,6.77,6.46,8.07,6.95,5.59,3.25
874,79722,71.7,False,4,0,1,2,0,24,2015.0,2.74,4.0,3.0,2.5,2.5,0.0,4.0,3.0,4.0,4.0,2.5,2.5,13,11,12,0,12,0,11,0,12,12,0,6.77,6.46,8.07,6.95,5.59,3.25
875,79964,61.5,False,4,0,1,2,6,24,2015.0,0.0,2.5,1.5,1.5,1.5,0.0,2.0,2.0,1.5,2.5,1.5,1.0,13,12,12,0,10,0,4,0,11,11,0,6.77,6.46,8.07,6.95,5.59,3.25
876,85821,0.0,False,4,0,1,2,2,24,2016.0,2.35,4.0,3.0,2.0,0.0,3.0,4.0,4.0,1.5,4.0,2.0,4.0,12,12,0,11,5,6,13,9,0,11,0,6.77,6.46,8.07,6.95,5.59,3.25
877,85996,72.0,False,4,0,1,2,4,23,2016.0,0.0,3.0,2.0,2.5,2.0,0.0,2.5,3.0,1.5,2.5,1.0,1.0,23,12,11,0,11,12,10,0,11,12,0,6.77,6.46,8.07,6.95,5.59,3.25
878,86004,50.5,False,4,0,1,2,4,23,2016.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,0,0,13,0,0,0,13,0,8,12,0,6.77,6.46,8.07,6.95,5.59,3.25
879,86040,66.0,False,4,0,1,2,2,24,2016.0,2.42,4.0,4.0,1.5,0.0,3.0,4.0,4.0,1.5,4.0,4.0,4.0,12,6,0,10,5,6,13,10,0,13,0,6.77,6.46,8.07,6.95,5.59,3.25
880,86040,66.0,False,4,0,1,2,2,24,2016.0,0.0,4.0,4.0,1.5,0.0,3.0,4.0,4.0,1.5,4.0,4.0,4.0,12,6,0,10,5,6,13,10,0,13,0,6.77,6.46,8.07,6.95,5.59,3.25
881,92078,56.0,False,4,0,2,2,0,23,2017.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0,0,2,0,0,2,2,2,0,2,0,6.77,6.46,8.07,6.95,5.59,3.25
882,73902,84.0,False,5,0,1,2,1,24,2014.0,2.73,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,9,0,0,12,0,0,0,0,7.34,9.49,7.57,6.03,7.1,2.72
883,73920,56.9,False,5,0,1,2,1,25,2014.0,1.8,3.0,1.0,1.5,1.0,0.0,2.5,3.0,1.0,3.0,2.0,2.5,24,12,9,0,9,0,25,0,0,12,0,7.34,9.49,7.57,6.03,7.1,2.72
884,73920,56.9,False,5,0,1,2,0,25,2014.0,1.8,3.0,1.0,1.5,1.0,0.0,2.5,3.0,1.0,3.0,2.0,2.5,24,12,9,0,9,0,25,0,0,12,0,7.34,9.49,7.57,6.03,7.1,2.72
885,74084,56.9,False,5,0,1,2,0,25,2014.0,2.54,2.5,2.5,2.0,3.0,0.0,4.0,2.5,2.0,2.5,1.5,3.0,11,11,12,0,10,0,11,0,10,12,0,7.34,9.49,7.57,6.03,7.1,2.72
886,75079,68.4,False,5,0,1,2,0,25,2014.0,2.42,3.0,2.0,1.0,3.0,0.0,0.0,2.5,1.5,3.0,2.0,2.5,10,9,10,0,0,0,10,0,9,11,1,7.34,9.49,7.57,6.03,7.1,2.72
887,75081,44.5,False,5,0,1,2,0,26,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,7.34,9.49,7.57,6.03,7.1,2.72
888,79586,66.0,False,5,0,1,2,7,24,2015.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,4.0,2.0,4.0,0,0,0,12,0,0,5,0,10,12,0,7.34,9.49,7.57,6.03,7.1,2.72
889,79658,76.6,False,5,1,1,2,0,24,2015.0,2.39,4.0,3.0,1.5,2.5,0.0,4.0,2.5,1.0,3.0,2.0,2.5,24,12,12,0,15,0,0,0,11,12,0,7.34,9.49,7.57,6.03,7.1,2.72
890,75097,70.82563214060464,False,5,0,1,2,0,25,2014.0,2.28,2.6534811227707658,1.8844937075902553,1.0,2.8844937075902553,0.0,0.0,2.2689874151805105,1.5,2.6534811227707658,1.8844937075902553,2.1534811227707658,10,9,10,0,0,0,10,0,9,11,1,7.34,9.49,7.57,6.03,7.1,2.72
891,75028,82.46442523779727,False,5,0,1,2,0,25,2014.0,2.21,3.0,1.0733664057811958,2.4633167971094023,1.5183416014452988,0.0,1.9266335942188042,2.4633167971094023,1.5,3.0,1.0183416014452988,2.0,24,9,11,0,10,10,10,0,9,11,1,7.34,9.49,7.57,6.03,7.1,2.72
892,75140,76.35405971183535,False,5,0,1,2,0,25,2014.0,1.58,1.8637057554520946,1.6212352518173647,1.0,2.6212352518173647,0.0,0.0,1.7424705036347297,1.5,1.8637057554520946,1.6212352518173647,1.3637057554520946,12,9,10,0,0,0,11,0,11,11,1,7.34,9.49,7.57,6.03,7.1,2.72
893,75047,76.94648779358546,False,5,0,1,2,0,25,2014.0,2.28,3.0,1.4146241237270236,1.8780638144094643,2.1219361855905357,0.0,1.1707517525459525,2.5,1.5,3.0,1.4146241237270236,2.207312061863512,18,9,10,0,6,5,10,0,9,11,1,7.34,9.49,7.57,6.03,7.1,2.72
894,75086,69.30788369760386,False,5,0,1,2,0,25,2014.0,2.24,3.0,2.8349302367992992,1.5,2.1650697632007008,0.0,0.0,1.6650697632007008,1.5825348816003504,2.9174651183996496,1.4174651183996496,2.0,23,11,22,0,0,11,11,0,9,12,1,7.34,9.49,7.57,6.03,7.1,2.72
895,73906,78.16,False,4,0,1,2,1,26,2014.0,1.37,1.0,1.5,1.0,0.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,13,12,0,11,0,0,12,0,0,12,1,7.28,3.64,7.33,7.78,5.51,2.56
896,74044,74.0,False,4,0,1,2,1,26,2014.0,2.23,3.0,2.0,1.5,0.0,1.5,2.5,3.0,1.5,3.0,1.0,1.5,12,9,0,12,2,0,13,0,11,11,1,7.28,3.64,7.33,7.78,5.51,2.56
897,85883,50.5,False,4,0,1,2,4,24,2016.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,7,0,0,0,6,0,5,6,0,7.28,3.64,7.33,7.78,5.51,2.56
898,73903,78.0186612528987,False,5,0,1,2,1,25,2014.0,2.18,1.3785859297356233,1.6261953099118744,1.2523906198237489,0.0,1.1261953099118744,1.6261953099118744,1.1261953099118744,1.0,1.1261953099118744,1.0,1.0,13,12,0,11,0,0,12,0,0,12,1,7.28,3.64,7.33,7.78,5.51,2.56
899,73908,44.5,False,5,1,1,2,0,24,2014.0,2.49,3.0,4.0,1.5,4.0,0.0,0.0,2.0,2.0,2.0,1.5,3.0,9,7,23,0,0,24,12,0,9,12,0,5.4,4.16,8.05,6.35,7.51,1.82
900,74242,90.9,False,5,0,1,2,0,24,2014.0,1.81,2.0,2.0,1.5,2.5,0.0,0.0,1.0,2.0,1.5,1.0,2.0,13,10,12,0,0,24,12,0,9,12,1,5.4,4.16,8.05,6.35,7.51,1.82
901,92070,57.5,True,5,0,1,2,4,22,2017.0,3.0,4.0,4.0,4.0,3.0,0.0,4.0,3.0,3.0,4.0,3.0,4.0,11,10,12,0,9,13,12,13,0,12,0,5.4,4.16,8.05,6.35,7.51,1.82
902,73914,78.16,False,4,0,1,2,1,26,2014.0,1.86,2.5,2.0,1.5,0.0,1.0,2.5,3.0,1.0,2.0,1.0,1.0,11,9,0,11,2,0,13,0,0,12,1,8.27,9.81,7.78,8.46,5.51,3.11
903,73909,78.16,False,5,0,1,2,0,26,2014.0,2.18,1.6222292535064977,1.7074097511688326,1.2074097511688326,0.0,1.0,1.9148195023376653,1.8296390046753304,1.0,1.4148195023376653,1.0,1.0,12,10,0,11,0,0,12,0,0,12,1,8.27,9.81,7.78,8.46,5.51,3.11
904,73899,77.80111014291019,False,5,0,1,2,0,24,2014.0,1.66,1.9613121172048218,1.8204373724016074,1.6408747448032146,0.0,1.3204373724016074,1.8204373724016074,1.3204373724016074,1.0,1.3204373724016074,1.0,1.0,13,12,0,11,0,0,12,0,0,12,1,8.27,9.81,7.78,8.46,5.51,3.11
905,73918,79.12,False,3,0,1,2,1,26,2014.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,4.83,2.28,5.51,4.38,4.86,3.88
906,74055,75.04,False,3,0,1,2,1,25,2014.0,2.62,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.5,2.5,0,0,0,12,0,0,13,0,9,9,0,4.83,2.28,5.51,4.38,4.86,3.88
907,74201,59.68,False,3,0,1,2,1,25,2014.0,2.58,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.5,0.0,4.0,4.0,0,0,0,10,0,0,11,0,5,6,0,4.83,2.28,5.51,4.38,4.86,3.88
908,85774,61.28,False,3,0,1,2,5,23,2016.0,2.55,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5,0.0,0.0,0.0,0,0,0,8,0,0,12,0,0,0,0,4.83,2.28,5.51,4.38,4.86,3.88
909,96840,21.0,True,3,0,1,2,4,21,2018.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0,0,0,12,0,0,13,0,0,0,0,4.83,2.28,5.51,4.38,4.86,3.88
910,97047,15.6,True,3,0,1,2,4,21,2018.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,12,0,0,13,0,0,0,0,4.83,2.28,5.51,4.38,4.86,3.88
911,73919,93.8,False,5,0,1,2,0,26,2014.0,2.37,2.5,3.0,1.5,3.0,0.0,0.0,3.0,2.0,3.0,1.0,2.5,24,23,25,0,0,12,10,0,10,12,1,6.43,5.12,5.61,7.71,7.75,1.90
912,79554,80.8,False,5,0,1,2,0,24,2015.0,2.55,2.0,2.5,2.5,3.0,0.0,2.5,3.0,2.0,2.5,1.5,2.0,12,12,12,0,9,0,8,0,11,12,0,6.43,5.12,5.61,7.71,7.75,1.90
913,79690,94.6,False,5,0,1,2,0,24,2015.0,2.22,3.0,4.0,2.0,1.5,0.0,3.0,2.5,1.5,1.5,2.5,1.0,12,24,12,0,12,0,8,0,9,12,0,6.43,5.12,5.61,7.71,7.75,1.90
914,85970,68.0,False,5,0,1,2,0,23,2016.0,2.59,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,0,1,12,0,0,0,12,0,9,10,0,6.43,5.12,5.61,7.71,7.75,1.90
915,73927,87.6,False,5,0,1,2,0,26,2014.0,2.56,3.0,3.0,2.0,1.5,0.0,3.0,2.0,1.5,2.5,2.0,3.0,12,9,12,0,9,12,11,0,10,12,0,6.68,7.59,6.69,9.41,4.23,2.93
916,79504,96.3,False,5,0,1,2,0,25,2015.0,2.16,2.0,3.0,1.5,2.0,0.0,2.0,2.5,1.5,2.0,1.0,1.5,12,11,11,0,12,0,10,0,18,10,1,6.68,7.59,6.69,9.41,4.23,2.93
917,79588,92.9,False,5,0,1,2,0,25,2015.0,1.99,3.0,2.0,1.5,2.0,0.0,2.0,2.5,1.5,2.5,1.5,2.0,11,11,9,0,9,0,11,0,0,12,1,6.68,7.59,6.69,9.41,4.23,2.93
918,79652,96.3,False,5,0,1,2,0,23,2015.0,1.81,1.5,2.5,1.5,2.0,0.0,2.0,2.5,1.0,1.5,2.0,1.5,11,12,11,0,2,0,10,0,8,12,1,6.68,7.59,6.69,9.41,4.23,2.93
919,79665,90.8,False,5,0,1,2,0,23,2015.0,1.97,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1.5,1.5,1.5,1.5,12,12,12,0,11,0,8,0,10,12,1,6.68,7.59,6.69,9.41,4.23,2.93
920,85966,94.5,False,5,0,1,2,0,22,2016.0,2.24,3.0,2.5,1.5,1.5,0.0,2.0,2.0,1.0,2.5,2.0,2.5,25,23,27,0,14,24,8,12,13,20,0,6.68,7.59,6.69,9.41,4.23,2.93
921,85966,94.5,False,5,0,1,2,0,22,2016.0,2.24,3.0,2.5,1.5,1.5,0.0,2.0,2.0,1.0,2.5,2.0,2.5,25,23,27,0,14,24,8,12,13,20,0,6.68,7.59,6.69,9.41,4.23,2.93
922,79650,83.08624163830001,False,5,0,1,2,0,24,2015.0,1.97,2.2721716236071434,2.044343247214287,1.7278283763928566,1.8165148708214307,0.0,1.5,2.5,1.2721716236071434,2.3165148708214307,1.5,1.0,11,12,11,0,2,0,10,0,9,12,1,6.68,7.59,6.69,9.41,4.23,2.93
923,79665,89.45467946239795,False,5,0,1,2,0,23,2015.0,1.97,1.4639036336558795,2.5360963663441205,1.7680481831720603,2.0,0.0,2.0,2.23195181682794,1.5,1.7319518168279397,1.2680481831720603,1.5,11,12,12,0,10,0,8,0,10,12,1,6.68,7.59,6.69,9.41,4.23,2.93
924,79652,94.19588372268852,False,5,0,1,2,0,23,2015.0,1.97,1.6862049802930512,2.5,1.5,2.0931024901465256,0.0,1.9068975098534744,2.5,1.0931024901465256,1.779307470439577,1.9068975098534744,1.4068975098534744,11,12,11,0,2,0,9,0,8,12,1,6.68,7.59,6.69,9.41,4.23,2.93
925,79652,86.83757141459728,False,5,0,1,2,0,23,2015.0,1.81,2.3373830606551085,2.5,1.5,2.4186915303275542,0.0,1.5813084696724458,2.5,1.4186915303275542,2.756074590982663,1.5813084696724458,1.0813084696724458,11,12,11,0,2,0,9,0,10,12,1,6.68,7.59,6.69,9.41,4.23,2.93
926,79648,80.92635952917867,False,5,0,1,2,0,24,2015.0,1.52,2.015042801092698,1.5300856021853968,1.9849571989073016,1.0451284032780952,0.0,1.5,2.5,1.0150428010926984,1.5451284032780952,1.5,1.0,11,12,11,0,2,0,11,0,8,12,1,6.68,7.59,6.69,9.41,4.23,2.93
927,79652,96.36988598650083,False,5,0,1,2,0,23,2015.0,1.89,1.4700488629282156,2.480032575285477,1.5099837123572615,1.980032575285477,0.0,1.9900162876427385,2.480032575285477,1.0,1.4900162876427385,1.9900162876427385,1.4900162876427385,10,12,11,0,2,0,9,0,8,12,1,6.68,7.59,6.69,9.41,4.23,2.93
928,79489,97.30271373188178,True,5,0,1,2,0,25,2015.0,1.76,1.2837759057987244,1.567551811597449,1.1418879528993622,1.2837759057987244,0.0,1.2837759057987244,1.4256638586980868,1.5,1.2837759057987244,1.0,1.1418879528993622,12,11,11,0,12,0,12,0,11,11,1,6.68,7.59,6.69,9.41,4.23,2.93
929,79654,83.58626203158553,False,5,0,1,2,0,24,2015.0,1.52,2.1633957218060793,2.5,1.5,2.1633957218060793,0.0,1.6683021390969603,2.5,1.3316978609030397,2.6633957218060793,1.5,1.0,11,12,12,0,5,0,9,0,11,12,1,6.68,7.59,6.69,9.41,4.23,2.93
930,79663,89.88260690519797,False,5,0,1,2,0,23,2015.0,1.9,1.2372568348625919,2.920914388379136,1.920914388379136,2.079085611620864,0.0,1.920914388379136,2.079085611620864,1.5,1.7372568348625919,1.5,1.420914388379136,11,12,12,0,9,0,8,0,10,12,1,6.68,7.59,6.69,9.41,4.23,2.93
931,79662,92.70262509897923,False,5,0,1,2,0,23,2015.0,1.81,0.7885972112245307,2.6828958168367962,2.0,1.7885972112245307,0.0,1.8942986056122653,1.8942986056122653,1.3942986056122653,1.3942986056122653,1.5,1.3942986056122653,9,12,12,0,10,0,7,0,9,12,1,6.68,7.59,6.69,9.41,4.23,2.93
932,79497,88.6643117166883,False,5,0,1,2,0,24,2015.0,2.57,0.5271115287505543,1.0,2.0,1.6317778821876385,0.0,2.0,2.8682221178123615,1.5,1.5,2.3682221178123615,1.5,3,12,11,0,9,0,12,0,9,11,1,6.68,7.59,6.69,9.41,4.23,2.93
933,79502,81.73047421247202,False,5,0,1,2,0,24,2015.0,2.16,1.449209645879964,2.612302411469991,1.112302411469991,1.8369072344099728,0.0,1.3369072344099728,2.224604822939982,1.112302411469991,1.449209645879964,1.112302411469991,1.612302411469991,12,12,12,0,11,0,4,0,11,12,1,6.68,7.59,6.69,9.41,4.23,2.93
934,79652,85.75796419448923,False,5,0,1,2,0,23,2015.0,1.52,2.4329235226115724,2.5,1.5,2.466461761305786,0.0,1.5335382386942138,2.5,1.4664617613057862,2.8993852839173586,1.5335382386942138,1.0335382386942138,11,12,11,0,2,0,9,0,10,12,1,6.68,7.59,6.69,9.41,4.23,2.93
935,79653,84.06771691988162,False,5,0,1,2,0,24,2015.0,1.81,2.2780278380670507,2.5,1.5,2.2780278380670507,0.0,1.6109860809664747,2.5,1.3890139190335253,2.7780278380670507,1.5,1.0,11,12,12,0,4,0,9,0,11,12,1,6.68,7.59,6.69,9.41,4.23,2.93
936,79596,90.0396301093331,True,5,0,1,2,0,23,2015.0,1.99,0.590985514600598,1.2363942058402393,1.8818028970798804,1.6181971029201196,0.0,2.5,1.8545913087603587,1.0,1.8545913087603587,1.1181971029201196,1.1181971029201196,2,12,9,0,8,0,11,0,0,12,1,6.68,7.59,6.69,9.41,4.23,2.93
937,79494,88.41891265679833,False,5,0,1,2,0,23,2015.0,2.57,2.396847890533612,1.7936957810672236,2.0,2.0,0.0,2.1984239452668057,2.6984239452668057,1.301576054733194,1.896847890533612,2.0,1.5,11,11,10,0,11,0,6,0,10,11,1,6.68,7.59,6.69,9.41,4.23,2.93
